10:56:51.053 [main] INFO  c.a.n.c.c.i.LocalConfigInfoProcessor - [<clinit>,67] - LOCAL_SNAPSHOT_PATH:C:\Users\清研\nacos\config
17:45:20.490 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=, dataId=ruoyi-monitor, group=DEFAULT_GROUP, cnt=1
17:45:20.491 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] ruoyi-monitor-dev.yml+DEFAULT_GROUP
17:45:20.491 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=, dataId=ruoyi-monitor-dev.yml, group=DEFAULT_GROUP, cnt=1
17:45:20.492 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,384] - [config_rpc_client] [subscribe] ruoyi-monitor.yml+DEFAULT_GROUP
17:45:20.492 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,173] - [config_rpc_client] [add-listener] ok, tenant=, dataId=ruoyi-monitor.yml, group=DEFAULT_GROUP, cnt=1
17:45:20.544 [http-nio-9100-exec-1] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
17:45:20.549 [nacos-grpc-client-executor-20] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]receive server push request,request=NotifySubscriberRequest,requestId=129
17:45:20.550 [nacos-grpc-client-executor-20] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]ack server push request,request=NotifySubscriberRequest,requestId=129
17:45:20.769 [nacos-grpc-client-executor-22] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]receive server push request,request=NotifySubscriberRequest,requestId=131
17:45:20.769 [nacos-grpc-client-executor-22] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]ack server push request,request=NotifySubscriberRequest,requestId=131
17:45:20.773 [nacos-grpc-client-executor-23] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]receive server push request,request=NotifySubscriberRequest,requestId=134
17:45:20.774 [nacos-grpc-client-executor-23] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]ack server push request,request=NotifySubscriberRequest,requestId=134
17:45:20.780 [nacos-grpc-client-executor-24] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]receive server push request,request=NotifySubscriberRequest,requestId=133
17:45:20.781 [nacos-grpc-client-executor-24] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]ack server push request,request=NotifySubscriberRequest,requestId=133
17:45:20.786 [nacos-grpc-client-executor-25] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]receive server push request,request=NotifySubscriberRequest,requestId=132
17:45:20.787 [nacos-grpc-client-executor-25] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]ack server push request,request=NotifySubscriberRequest,requestId=132
17:45:20.793 [nacos-grpc-client-executor-26] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]receive server push request,request=NotifySubscriberRequest,requestId=130
17:45:20.793 [nacos-grpc-client-executor-26] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]ack server push request,request=NotifySubscriberRequest,requestId=130
17:45:20.914 [com.alibaba.nacos.client.naming.updater.0] INFO  c.a.n.client.naming - [isChangedServiceInfo,235] - new ips(1) service: DEFAULT_GROUP@@ruoyi-monitor@@DEFAULT -> [{"ip":"10.131.41.89","port":9100,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-monitor","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
17:45:20.915 [com.alibaba.nacos.client.naming.updater.0] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(1) service: DEFAULT_GROUP@@ruoyi-monitor@@DEFAULT -> [{"ip":"10.131.41.89","port":9100,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-monitor","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
18:04:20.824 [Nacos-Watch-Task-Scheduler-1] INFO  c.a.n.client.naming - [isChangedServiceInfo,181] - init new ips(1) service: DEFAULT_GROUP@@test-service -> [{"ip":"10.131.41.89","port":9101,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@test-service","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
18:04:20.825 [Nacos-Watch-Task-Scheduler-1] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(1) service: DEFAULT_GROUP@@test-service -> [{"ip":"10.131.41.89","port":9101,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@test-service","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
18:04:21.341 [nacos-grpc-client-executor-435] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]receive server push request,request=NotifySubscriberRequest,requestId=137
18:04:21.342 [nacos-grpc-client-executor-435] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]ack server push request,request=NotifySubscriberRequest,requestId=137
18:04:24.828 [nacos-grpc-client-executor-445] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]receive server push request,request=NotifySubscriberRequest,requestId=139
18:04:24.829 [nacos-grpc-client-executor-445] INFO  c.a.n.client.naming - [isChangedServiceInfo,241] - removed ips(1) service: DEFAULT_GROUP@@test-service -> [{"ip":"10.131.41.89","port":9101,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@test-service","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
18:04:24.829 [nacos-grpc-client-executor-445] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(0) service: DEFAULT_GROUP@@test-service -> []
18:04:24.832 [nacos-grpc-client-executor-445] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]ack server push request,request=NotifySubscriberRequest,requestId=139
18:04:39.304 [nacos-grpc-client-executor-448] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]receive server push request,request=NotifySubscriberRequest,requestId=142
18:04:39.305 [nacos-grpc-client-executor-448] INFO  c.a.n.client.naming - [isChangedServiceInfo,235] - new ips(1) service: DEFAULT_GROUP@@test-service -> [{"ip":"10.131.41.89","port":9101,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@test-service","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
18:04:39.305 [nacos-grpc-client-executor-448] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(1) service: DEFAULT_GROUP@@test-service -> [{"ip":"10.131.41.89","port":9101,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@test-service","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
18:04:39.308 [nacos-grpc-client-executor-448] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]ack server push request,request=NotifySubscriberRequest,requestId=142
18:17:07.142 [nacos-grpc-client-executor-724] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]receive server push request,request=NotifySubscriberRequest,requestId=143
18:17:07.142 [nacos-grpc-client-executor-724] INFO  c.a.n.client.naming - [isChangedServiceInfo,241] - removed ips(1) service: DEFAULT_GROUP@@ruoyi-gateway -> [{"ip":"10.131.41.89","port":8080,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-gateway","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
18:17:07.142 [nacos-grpc-client-executor-724] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(0) service: DEFAULT_GROUP@@ruoyi-gateway -> []
18:17:07.144 [nacos-grpc-client-executor-724] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]ack server push request,request=NotifySubscriberRequest,requestId=143
18:17:07.471 [nacos-grpc-client-executor-726] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]receive server push request,request=NotifySubscriberRequest,requestId=144
18:17:07.471 [nacos-grpc-client-executor-726] INFO  c.a.n.client.naming - [isChangedServiceInfo,241] - removed ips(1) service: DEFAULT_GROUP@@ruoyi-auth -> [{"ip":"10.131.41.89","port":9200,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-auth","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
18:17:07.471 [nacos-grpc-client-executor-726] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(0) service: DEFAULT_GROUP@@ruoyi-auth -> []
18:17:07.473 [nacos-grpc-client-executor-726] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]ack server push request,request=NotifySubscriberRequest,requestId=144
18:17:07.581 [nacos-grpc-client-executor-727] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]receive server push request,request=NotifySubscriberRequest,requestId=145
18:17:07.581 [nacos-grpc-client-executor-727] INFO  c.a.n.client.naming - [isChangedServiceInfo,241] - removed ips(1) service: DEFAULT_GROUP@@ruoyi-file -> [{"ip":"10.131.41.89","port":9300,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-file","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
18:17:07.581 [nacos-grpc-client-executor-727] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(0) service: DEFAULT_GROUP@@ruoyi-file -> []
18:17:07.583 [nacos-grpc-client-executor-727] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]ack server push request,request=NotifySubscriberRequest,requestId=145
18:17:07.798 [nacos-grpc-client-executor-728] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]receive server push request,request=NotifySubscriberRequest,requestId=147
18:17:07.798 [nacos-grpc-client-executor-728] INFO  c.a.n.client.naming - [isChangedServiceInfo,241] - removed ips(1) service: DEFAULT_GROUP@@ruoyi-job -> [{"ip":"10.131.41.89","port":9203,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-job","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
18:17:07.798 [nacos-grpc-client-executor-728] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(0) service: DEFAULT_GROUP@@ruoyi-job -> []
18:17:07.799 [nacos-grpc-client-executor-728] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]ack server push request,request=NotifySubscriberRequest,requestId=147
18:17:07.800 [nacos-grpc-client-executor-729] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]receive server push request,request=NotifySubscriberRequest,requestId=146
18:17:07.801 [nacos-grpc-client-executor-729] INFO  c.a.n.client.naming - [isChangedServiceInfo,241] - removed ips(1) service: DEFAULT_GROUP@@ruoyi-gen -> [{"ip":"10.131.41.89","port":9202,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-gen","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
18:17:07.801 [nacos-grpc-client-executor-729] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(0) service: DEFAULT_GROUP@@ruoyi-gen -> []
18:17:07.802 [nacos-grpc-client-executor-729] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]ack server push request,request=NotifySubscriberRequest,requestId=146
18:17:07.909 [nacos-grpc-client-executor-730] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]receive server push request,request=NotifySubscriberRequest,requestId=148
18:17:07.909 [nacos-grpc-client-executor-730] INFO  c.a.n.client.naming - [isChangedServiceInfo,241] - removed ips(1) service: DEFAULT_GROUP@@test-service -> [{"ip":"10.131.41.89","port":9101,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@test-service","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
18:17:07.909 [nacos-grpc-client-executor-730] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(0) service: DEFAULT_GROUP@@test-service -> []
18:17:07.910 [nacos-grpc-client-executor-730] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]ack server push request,request=NotifySubscriberRequest,requestId=148
18:17:07.913 [nacos-grpc-client-executor-731] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]receive server push request,request=NotifySubscriberRequest,requestId=149
18:17:07.913 [nacos-grpc-client-executor-731] INFO  c.a.n.client.naming - [isChangedServiceInfo,241] - removed ips(1) service: DEFAULT_GROUP@@ruoyi-system -> [{"ip":"10.131.41.89","port":9201,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@ruoyi-system","metadata":{"preserved.register.source":"SPRING_CLOUD"},"ipDeleteTimeout":30000,"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000}]
18:17:07.914 [nacos-grpc-client-executor-731] INFO  c.a.n.client.naming - [processServiceInfo,166] - current ips:(0) service: DEFAULT_GROUP@@ruoyi-system -> []
18:17:07.915 [nacos-grpc-client-executor-731] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [a546fddb-b39a-4d96-8351-c091c70abfcb]ack server push request,request=NotifySubscriberRequest,requestId=149
18:17:09.356 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,90] - De-registering from Nacos Server now...
18:17:09.357 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [deregisterService,136] - [DEREGISTER-SERVICE] public deregistering service ruoyi-monitor with instance: Instance{instanceId='null', ip='10.131.41.89', port=9100, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={}}
18:17:09.357 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,110] - De-registration finished.
18:17:09.358 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,256] - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown begin
18:17:09.358 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,140] - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown begin
18:17:09.359 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,142] - com.alibaba.nacos.client.naming.backups.FailoverReactor do shutdown stop
18:17:09.359 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,258] - com.alibaba.nacos.client.naming.cache.ServiceInfoHolder do shutdown stop
18:17:09.359 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,176] - com.alibaba.nacos.client.naming.remote.NamingClientProxyDelegate do shutdown begin
18:17:09.359 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,130] - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown begin
18:17:09.679 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,132] - com.alibaba.nacos.client.naming.core.ServiceInfoUpdateService do shutdown stop
18:17:09.680 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,188] - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown begin
18:17:09.680 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,193] - com.alibaba.nacos.client.naming.core.ServerListManager do shutdown stop
18:17:09.680 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,519] - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown begin
18:17:09.680 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,162] - com.alibaba.nacos.client.naming.beat.BeatReactor do shutdown begin
18:17:09.680 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,164] - com.alibaba.nacos.client.naming.beat.BeatReactor do shutdown stop
18:17:09.680 [SpringApplicationShutdownHook] INFO  c.a.n.c.i.CredentialWatcher - [stop,105] - [null] CredentialWatcher is stopped
18:17:09.680 [SpringApplicationShutdownHook] INFO  c.a.n.c.i.CredentialService - [free,99] - [null] CredentialService is freed
18:17:09.680 [SpringApplicationShutdownHook] INFO  c.a.n.client.naming - [shutdown,523] - com.alibaba.nacos.client.naming.remote.http.NamingHttpClientProxy do shutdown stop
